ts,visitor_uuid,visitor_source,visitor_device,visitor_useragent,visitor_ip,visitor_country,visitor_referrer,env_type,env_doc_id,event_type,subject_type,subject_doc_id,subject_page,cause_type,event_readtime,env_ranking,env_build,env_name,env_component,visitor_username,event_index,subject_infoboxid,subject_url,cause_position,cause_adid,env_adid,cause_embedid
1393632012,0ac10a41e9d986e8,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",db0026a9eae83e43,CL,3d9ed570b52ccd0a,reader,110514162724-ba68b6c0618c440e9045155c5693bafd,impression,doc,110514162724-ba68b6c0618c440e9045155c5693bafd,10.0,page,,,,,,,,,,,,,
1393632012,0ac10a41e9d986e8,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",db0026a9eae83e43,CL,3d9ed570b52ccd0a,reader,110514162724-ba68b6c0618c440e9045155c5693bafd,impression,doc,110514162724-ba68b6c0618c440e9045155c5693bafd,11.0,page,,,,,,,,,,,,,
1393632012,07a2f268c3a76513,external,browser,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/6.0; InfoPath.3; .NET4.0C),d3315bd0b07d7f8e,EC,64f729926497515c,reader,121109150636-bdf13c63b3964e1494a82f6c144024e2,impression,doc,121109150636-bdf13c63b3964e1494a82f6c144024e2,14.0,page,,,,,,,,,,,,,
1393632012,07a2f268c3a76513,external,browser,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/6.0; InfoPath.3; .NET4.0C),d3315bd0b07d7f8e,EC,64f729926497515c,reader,121109150636-bdf13c63b3964e1494a82f6c144024e2,impression,doc,121109150636-bdf13c63b3964e1494a82f6c144024e2,15.0,page,,,,,,,,,,,,,
1393632012,ce7a048345b728c6,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",eb191e62520ce283,AO,3d9ed570b52ccd0a,reader,140227170505-3f2a61697e872609b7e5fa39ee27c8b0,pagereadtime,doc,140227170505-3f2a61697e872609b7e5fa39ee27c8b0,14.0,,2000.0,,,,,,,,,,,,
1393632012,ce7a048345b728c6,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",eb191e62520ce283,AO,3d9ed570b52ccd0a,reader,140227170505-3f2a61697e872609b7e5fa39ee27c8b0,pagereadtime,doc,140227170505-3f2a61697e872609b7e5fa39ee27c8b0,15.0,,2000.0,,,,,,,,,,,,
1393632012,892bfc5b9f6dfbfb,internal,browser,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",88b0182e41d340bc,PT,64f729926497515c,reader,140226120823-00000000df1ad06a86c41aee2a27b5c9,pagereadtime,doc,140226120823-00000000df1ad06a86c41aee2a27b5c9,14.0,,1176.0,,,,,,,,,,,,
1393632012,892bfc5b9f6dfbfb,internal,browser,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",88b0182e41d340bc,PT,64f729926497515c,reader,140226120823-00000000df1ad06a86c41aee2a27b5c9,pagereadtime,doc,140226120823-00000000df1ad06a86c41aee2a27b5c9,15.0,,1176.0,,,,,,,,,,,,
1393632012,892bfc5b9f6dfbfb,internal,browser,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",88b0182e41d340bc,PT,64f729926497515c,reader,140226120823-00000000df1ad06a86c41aee2a27b5c9,impression,doc,140226120823-00000000df1ad06a86c41aee2a27b5c9,16.0,page,,,,,,,,,,,,,
1393632012,892bfc5b9f6dfbfb,internal,browser,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",88b0182e41d340bc,PT,64f729926497515c,reader,140226120823-00000000df1ad06a86c41aee2a27b5c9,pageread,doc,140226120823-00000000df1ad06a86c41aee2a27b5c9,16.0,,,,,,,,,,,,,,
1393632012,892bfc5b9f6dfbfb,internal,browser,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",88b0182e41d340bc,PT,64f729926497515c,reader,140226120823-00000000df1ad06a86c41aee2a27b5c9,impression,doc,140226120823-00000000df1ad06a86c41aee2a27b5c9,17.0,page,,,,,,,,,,,,,
1393632012,892bfc5b9f6dfbfb,internal,browser,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",88b0182e41d340bc,PT,64f729926497515c,reader,140226120823-00000000df1ad06a86c41aee2a27b5c9,pageread,doc,140226120823-00000000df1ad06a86c41aee2a27b5c9,17.0,,,,,,,,,,,,,,
1393632012,19e0eee704abc508,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",33504f1c034bd059,US,3d9ed570b52ccd0a,reader,130305182847-5941e7c01af240f29a0b388ec2dcd818,pagereadtime,doc,130305182847-5941e7c01af240f29a0b388ec2dcd818,8.0,,3000.0,,,,,,,,,,,,
1393632012,19e0eee704abc508,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",33504f1c034bd059,US,3d9ed570b52ccd0a,reader,130305182847-5941e7c01af240f29a0b388ec2dcd818,pagereadtime,doc,130305182847-5941e7c01af240f29a0b388ec2dcd818,9.0,,3000.0,,,,,,,,,,,,
1393632012,c69ad2d71e562160,internal,browser,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",539bfc14f3b50de3,BR,64f729926497515c,reader,140227183313-12474c3737c08861fc81b7c426d49126,pagereadtime,doc,140227183313-12474c3737c08861fc81b7c426d49126,60.0,,557.0,,,,,,,,,,,,
1393632012,c69ad2d71e562160,internal,browser,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",539bfc14f3b50de3,BR,64f729926497515c,reader,140227183313-12474c3737c08861fc81b7c426d49126,pagereadtime,doc,140227183313-12474c3737c08861fc81b7c426d49126,61.0,,533.0,,,,,,,,,,,,
1393632012,c69ad2d71e562160,internal,browser,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",539bfc14f3b50de3,BR,64f729926497515c,reader,140227183313-12474c3737c08861fc81b7c426d49126,impression,doc,140227183313-12474c3737c08861fc81b7c426d49126,62.0,page,,,,,,,,,,,,,
1393632012,c69ad2d71e562160,internal,browser,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",539bfc14f3b50de3,BR,64f729926497515c,reader,140227183313-12474c3737c08861fc81b7c426d49126,pageread,doc,140227183313-12474c3737c08861fc81b7c426d49126,62.0,,,,,,,,,,,,,,
1393632012,c69ad2d71e562160,internal,browser,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",539bfc14f3b50de3,BR,64f729926497515c,reader,140227183313-12474c3737c08861fc81b7c426d49126,impression,doc,140227183313-12474c3737c08861fc81b7c426d49126,63.0,page,,,,,,,,,,,,,
1393632012,c69ad2d71e562160,internal,browser,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",539bfc14f3b50de3,BR,64f729926497515c,reader,140227183313-12474c3737c08861fc81b7c426d49126,pageread,doc,140227183313-12474c3737c08861fc81b7c426d49126,63.0,,,,,,,,,,,,,,
1393632012,a92c6b41584b3737,external,browser,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,e512cab8d4f91ffb,EC,64f729926497515c,reader,121109150636-bdf13c63b3964e1494a82f6c144024e2,impression,doc,121109150636-bdf13c63b3964e1494a82f6c144024e2,12.0,page,,,,,,,,,,,,,
1393632012,a92c6b41584b3737,external,browser,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,e512cab8d4f91ffb,EC,64f729926497515c,reader,121109150636-bdf13c63b3964e1494a82f6c144024e2,impression,doc,121109150636-bdf13c63b3964e1494a82f6c144024e2,13.0,page,,,,,,,,,,,,,
1393632012,e017c660103c23a8,external,browser,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,f1db3ada26984a63,CA,64f729926497515c,reader,120612161844-49942180b5d44d998495692d40baec14,impression,doc,120612161844-49942180b5d44d998495692d40baec14,0.0,impression,,,,,,,,,,,,,
1393632012,e017c660103c23a8,external,browser,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,f1db3ada26984a63,CA,64f729926497515c,reader,120612161844-49942180b5d44d998495692d40baec14,impression,doc,120612161844-49942180b5d44d998495692d40baec14,1.0,page,,,,,,,,,,,,,
1393632012,7e0c6056d1cb6b23,external,browser,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_6 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Mobile/11B651 [FBAN/FBIOS;FBAV/6.7;FBBV/566055;FBDV/iPhone5,1;FBMD/iPhone;FBSN/iPhone OS;FBSV/7.0.6;FBSS/2; FBCR/AT&T;FBID/phone;FBLC/ru_RU;FBOP/5]",05cee5620e6fd894,US,26f0af14ab0b3856,reader,140212191851-7fa8f98f3996d87fa90524f440b0fd4d,impression,doc,140212191851-7fa8f98f3996d87fa90524f440b0fd4d,0.0,impression,,,,,,88e603304d3c0276,,,,,,,
1393632012,7e0c6056d1cb6b23,external,browser,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_6 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Mobile/11B651 [FBAN/FBIOS;FBAV/6.7;FBBV/566055;FBDV/iPhone5,1;FBMD/iPhone;FBSN/iPhone OS;FBSV/7.0.6;FBSS/2; FBCR/AT&T;FBID/phone;FBLC/ru_RU;FBOP/5]",05cee5620e6fd894,US,26f0af14ab0b3856,reader,140212191851-7fa8f98f3996d87fa90524f440b0fd4d,impression,doc,140212191851-7fa8f98f3996d87fa90524f440b0fd4d,1.0,page,,,,,,88e603304d3c0276,,,,,,,
1393632012,4596db897964e8b4,external,browser,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,f862b54f84749c59,US,3d9ed570b52ccd0a,reader,140228105940-708295e2e2bcb6c9a6eaf32e068bdcde,impression,doc,140228105940-708295e2e2bcb6c9a6eaf32e068bdcde,38.0,page,,,,,,,,,,,,,
1393632012,4596db897964e8b4,external,browser,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,f862b54f84749c59,US,3d9ed570b52ccd0a,reader,140228105940-708295e2e2bcb6c9a6eaf32e068bdcde,impression,doc,140228105940-708295e2e2bcb6c9a6eaf32e068bdcde,39.0,page,,,,,,,,,,,,,
1393632012,a02a2d9905d8ae9d,external,browser,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",00d3b03750056667,GT,64f729926497515c,reader,131204202405-9e43b61ed41d1ce0c04a97c63c929433,impression,doc,131204202405-9e43b61ed41d1ce0c04a97c63c929433,8.0,page,,,,,,,,,,,,,
1393632012,ced645ec0c8fd5ea,external,browser,"Mozilla/5.0 (iPad; CPU OS 7_0_4 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B554a Safari/9537.53",6bb69c65ddbf808b,US,37d486704fc7584c,reader,131015211305-b03d47106ff14be48637c47a5e6adb5f,pagereadtime,doc,131015211305-b03d47106ff14be48637c47a5e6adb5f,1.0,,23097.0,,,,,,,,,,,,
1393632012,f5760b4bcc41ac66,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",87230139d78e538f,BR,64f729926497515c,reader,140227194220-d6e94800b936ed674b9a8dd444d6925c,pagereadtime,doc,140227194220-d6e94800b936ed674b9a8dd444d6925c,10.0,,1130.0,,,,,,,,,,,,
1393632012,f5760b4bcc41ac66,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",87230139d78e538f,BR,64f729926497515c,reader,140227194220-d6e94800b936ed674b9a8dd444d6925c,pagereadtime,doc,140227194220-d6e94800b936ed674b9a8dd444d6925c,11.0,,947.0,,,,,,,,,,,,
1393632012,f5760b4bcc41ac66,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",87230139d78e538f,BR,64f729926497515c,reader,140227194220-d6e94800b936ed674b9a8dd444d6925c,impression,doc,140227194220-d6e94800b936ed674b9a8dd444d6925c,12.0,page,,,,,,,,,,,,,
1393632012,f5760b4bcc41ac66,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",87230139d78e538f,BR,64f729926497515c,reader,140227194220-d6e94800b936ed674b9a8dd444d6925c,pageread,doc,140227194220-d6e94800b936ed674b9a8dd444d6925c,12.0,,,,,,,,,,,,,,
1393632012,9c8da445943f7da4,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7f85292369d7c8a8,BR,64f729926497515c,reader,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,pagereadtime,doc,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,140.0,,1901.0,,,,,,,,,,,,
1393632012,9c8da445943f7da4,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7f85292369d7c8a8,BR,64f729926497515c,reader,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,pagereadtime,doc,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,141.0,,1942.0,,,,,,,,,,,,
1393632012,9c8da445943f7da4,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7f85292369d7c8a8,BR,64f729926497515c,reader,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,impression,doc,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,140.0,page,,,,,,,,,,,,,
1393632012,9c8da445943f7da4,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7f85292369d7c8a8,BR,64f729926497515c,reader,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,pageread,doc,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,140.0,,,,,,,,,,,,,,
1393632012,9c8da445943f7da4,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7f85292369d7c8a8,BR,64f729926497515c,reader,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,impression,doc,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,141.0,page,,,,,,,,,,,,,
1393632012,9c8da445943f7da4,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7f85292369d7c8a8,BR,64f729926497515c,reader,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,pageread,doc,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,141.0,,,,,,,,,,,,,,
1393632012,9c8da445943f7da4,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7f85292369d7c8a8,BR,64f729926497515c,reader,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,impression,doc,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,142.0,page,,,,,,,,,,,,,
1393632012,9c8da445943f7da4,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7f85292369d7c8a8,BR,64f729926497515c,reader,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,pageread,doc,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,142.0,,,,,,,,,,,,,,
1393632012,9c8da445943f7da4,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7f85292369d7c8a8,BR,64f729926497515c,reader,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,impression,doc,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,143.0,page,,,,,,,,,,,,,
1393632012,9c8da445943f7da4,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7f85292369d7c8a8,BR,64f729926497515c,reader,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,pageread,doc,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,143.0,,,,,,,,,,,,,,
1393632012,9c8da445943f7da4,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7f85292369d7c8a8,BR,64f729926497515c,reader,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,pagereadtime,doc,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,142.0,,115.0,,,,,,,,,,,,
1393632012,9c8da445943f7da4,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7f85292369d7c8a8,BR,64f729926497515c,reader,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,pagereadtime,doc,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,143.0,,98.0,,,,,,,,,,,,
1393632012,9c8da445943f7da4,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7f85292369d7c8a8,BR,64f729926497515c,reader,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,impression,doc,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,142.0,page,,,,,,,,,,,,,
1393632012,9c8da445943f7da4,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7f85292369d7c8a8,BR,64f729926497515c,reader,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,pageread,doc,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,142.0,,,,,,,,,,,,,,
1393632012,9c8da445943f7da4,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7f85292369d7c8a8,BR,64f729926497515c,reader,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,impression,doc,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,143.0,page,,,,,,,,,,,,,
1393632012,9c8da445943f7da4,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7f85292369d7c8a8,BR,64f729926497515c,reader,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,pageread,doc,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,143.0,,,,,,,,,,,,,,
1393632012,9c8da445943f7da4,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7f85292369d7c8a8,BR,64f729926497515c,reader,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,pagereadtime,doc,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,142.0,,542.0,,,,,,,,,,,,
1393632012,9c8da445943f7da4,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7f85292369d7c8a8,BR,64f729926497515c,reader,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,pagereadtime,doc,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,143.0,,515.0,,,,,,,,,,,,
1393632012,9c8da445943f7da4,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7f85292369d7c8a8,BR,64f729926497515c,reader,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,impression,doc,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,144.0,page,,,,,,,,,,,,,
1393632012,9c8da445943f7da4,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7f85292369d7c8a8,BR,64f729926497515c,reader,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,pageread,doc,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,144.0,,,,,,,,,,,,,,
1393632012,9c8da445943f7da4,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7f85292369d7c8a8,BR,64f729926497515c,reader,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,impression,doc,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,145.0,page,,,,,,,,,,,,,
1393632012,9c8da445943f7da4,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7f85292369d7c8a8,BR,64f729926497515c,reader,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,pageread,doc,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,145.0,,,,,,,,,,,,,,
1393632012,9c8da445943f7da4,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7f85292369d7c8a8,BR,64f729926497515c,reader,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,pagereadtime,doc,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,144.0,,301.0,,,,,,,,,,,,
1393632012,9c8da445943f7da4,external,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",7f85292369d7c8a8,BR,64f729926497515c,reader,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,pagereadtime,doc,121016202553-fa1c932c367b47ffa3b2f1b9deb8abe4,145.0,,273.0,,,,,,,,,,,,
1393632012,38159889ba875391,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",e2488e21b826848e,IS,64f729926497515c,reader,140130234355-eb828d086e2a9ceeb0247c827baef232,impression,doc,140130234355-eb828d086e2a9ceeb0247c827baef232,2.0,page,,,,,,,,,,,,,
1393632012,38159889ba875391,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",e2488e21b826848e,IS,64f729926497515c,reader,140130234355-eb828d086e2a9ceeb0247c827baef232,impression,doc,140130234355-eb828d086e2a9ceeb0247c827baef232,3.0,page,,,,,,,,,,,,,
1393632012,f6a1dba85f58b6e8,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",ab3870da728daa25,MX,64f729926497515c,reader,130730010317-d63dc34a48bde1450201fe1f5e4edad2,pagereadtime,doc,130730010317-d63dc34a48bde1450201fe1f5e4edad2,6.0,,4675.0,,,,,,,,,,,,
1393632012,f6a1dba85f58b6e8,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",ab3870da728daa25,MX,64f729926497515c,reader,130730010317-d63dc34a48bde1450201fe1f5e4edad2,pagereadtime,doc,130730010317-d63dc34a48bde1450201fe1f5e4edad2,7.0,,4700.0,,,,,,,,,,,,
1393632012,a3f57b9ac76529d4,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",e9df0c5c6f19a05c,US,64f729926497515c,reader,131224015513-00000000ab7cd2b07387aade10365f5e,pagereadtime,doc,131224015513-00000000ab7cd2b07387aade10365f5e,10.0,,6000.0,,,,,,,,,,,,
1393632012,a3f57b9ac76529d4,external,browser,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",e9df0c5c6f19a05c,US,64f729926497515c,reader,131224015513-00000000ab7cd2b07387aade10365f5e,pagereadtime,doc,131224015513-00000000ab7cd2b07387aade10365f5e,11.0,,6000.0,,,,,,,,,,,,
1393632012,0965e967bf848cab,external,browser,"Mozilla/5.0 (iPad; CPU OS 7_0_6 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Mobile/11B651 [FBAN/FBIOS;FBAV/7.0.0.17.1;FBBV/1325030;FBDV/iPad2,1;FBMD/iPad;FBSN/iPhone OS;FBSV/7.0.6;FBSS/1; FBCR/;FBID/tablet;FBLC/en_US;FBOP/1]",c6e0c0a1f4fd23d2,US,3c052a8a46135d9e,reader,140228184615-0988c71a60170403b9ebff4d369d5cb7,pagereadtime,doc,140228184615-0988c71a60170403b9ebff4d369d5cb7,3.0,,1501.0,,,,,,,,,,,,
1393632012,0965e967bf848cab,external,browser,"Mozilla/5.0 (iPad; CPU OS 7_0_6 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Mobile/11B651 [FBAN/FBIOS;FBAV/7.0.0.17.1;FBBV/1325030;FBDV/iPad2,1;FBMD/iPad;FBSN/iPhone OS;FBSV/7.0.6;FBSS/1; FBCR/;FBID/tablet;FBLC/en_US;FBOP/1]",c6e0c0a1f4fd23d2,US,3c052a8a46135d9e,reader,140228184615-0988c71a60170403b9ebff4d369d5cb7,pagereadtime,doc,140228184615-0988c71a60170403b9ebff4d369d5cb7,4.0,,1501.0,,,,,,,,,,,,
